,Adj Close,Adj Close,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
,BCE.TO,CNQ.TO,BCE.TO,CNQ.TO,BCE.TO,CNQ.TO,BCE.TO,CNQ.TO,BCE.TO,CNQ.TO,BCE.TO,CNQ.TO
Date,,,,,,,,,,,,
2020-05-21,52.82258605957031,24.495450973510742,54.38999938964844,25.670000076293945,55.11000061035156,26.31999969482422,54.349998474121094,25.15999984741211,55.029998779296875,26.1299991607666,2153700,7089400
2020-05-22,53.04595947265625,24.19009017944336,54.619998931884766,25.350000381469727,54.83000183105469,25.610000610351562,54.189998626708984,24.889999389648438,54.4900016784668,25.440000534057617,1843700,6665600
2020-05-25,53.502410888671875,23.95153045654297,55.09000015258789,25.100000381469727,55.34000015258789,25.690000534057617,54.869998931884766,25.059999465942383,55.099998474121094,25.360000610351562,416900,994100
2020-05-26,54.1142578125,24.0660400390625,55.720001220703125,25.219999313354492,56.130001068115234,26.1200008392334,55.11000061035156,25.100000381469727,55.220001220703125,26.0,2161200,7576600
2020-05-27,54.72610092163086,24.25688934326172,56.349998474121094,25.420000076293945,56.38999938964844,25.56999969482422,55.63999938964844,24.559999465942383,56.2400016784668,25.420000076293945,2110100,6450700
2020-05-28,55.35737228393555,24.056495666503906,57.0,25.209999084472656,57.099998474121094,25.440000534057617,56.290000915527344,24.6299991607666,56.5099983215332,25.329999923706055,2443500,7189300
2020-05-29,55.58074188232422,23.999242782592773,57.22999954223633,25.149999618530273,57.31999969482422,25.43000030517578,56.54999923706055,24.6200008392334,56.689998626708984,25.059999465942383,6304100,6479400
2020-06-01,55.464202880859375,24.53361701965332,57.11000061035156,25.709999084472656,57.619998931884766,25.84000015258789,56.939998626708984,24.549999237060547,57.0,24.8799991607666,1419000,21601600
2020-06-02,56.008060455322266,25.812305450439453,57.66999816894531,27.049999237060547,57.66999816894531,27.100000381469727,57.029998779296875,25.93000030517578,57.29999923706055,26.010000228881836,1383200,6382300
2020-06-03,56.872413635253906,25.94590187072754,58.560001373291016,27.190000534057617,58.66999816894531,27.860000610351562,57.86000061035156,26.709999084472656,58.0,27.790000915527344,2214900,21684300
2020-06-04,57.16376876831055,26.15583610534668,58.86000061035156,27.40999984741211,58.880001068115234,27.850000381469727,58.130001068115234,26.709999084472656,58.34000015258789,27.040000915527344,1809700,13412400
2020-06-05,57.78532409667969,27.53948974609375,59.5,28.860000610351562,60.02000045776367,29.3700008392334,59.209999084472656,28.75,59.41999816894531,28.799999237060547,2694000,9045600
2020-06-08,58.04754638671875,27.911643981933594,59.77000045776367,29.25,60.13999938964844,30.100000381469727,59.209999084472656,28.649999618530273,60.13999938964844,30.079999923706055,1772400,16357100
2020-06-09,57.513397216796875,27.13870620727539,59.220001220703125,28.440000534057617,59.70000076293945,29.049999237060547,58.7400016784668,28.100000381469727,59.52000045776367,28.600000381469727,4858100,7312300
2020-06-10,57.639644622802734,25.907730102539062,59.349998474121094,27.149999618530273,59.54999923706055,28.299999237060547,58.97999954223633,27.1200008392334,59.2400016784668,28.25,2722200,36099000
2020-06-11,56.1828727722168,23.508419036865234,57.849998474121094,24.25,58.90999984741211,26.020000457763672,57.709999084472656,24.209999084472656,58.810001373291016,25.3700008392334,8749600,11195300
2020-06-12,56.451881408691406,23.595666885375977,57.290000915527344,24.34000015258789,57.7400016784668,25.190000534057617,56.70000076293945,23.829999923706055,57.7400016784668,25.079999923706055,8345400,15992600
2020-06-15,55.79167938232422,23.159427642822266,56.619998931884766,23.889999389648438,57.31999969482422,24.40999984741211,56.16999816894531,23.079999923706055,56.38999938964844,23.299999237060547,2824600,14087500
2020-06-16,57.092369079589844,23.527807235717773,57.939998626708984,24.270000457763672,58.41999816894531,25.329999923706055,57.470001220703125,24.06999969482422,57.63999938964844,25.0,4743000,12162100
2020-06-17,56.51100158691406,22.67471694946289,57.349998474121094,23.389999389648438,58.209999084472656,24.34000015258789,57.2400016784668,23.280000686645508,58.02000045776367,24.280000686645508,2458500,14289500
2020-06-18,56.82632064819336,22.723188400268555,57.66999816894531,23.440000534057617,57.880001068115234,23.829999923706055,56.790000915527344,23.049999237060547,57.310001373291016,23.219999313354492,3823600,5037400
2020-06-19,57.11207580566406,22.616552352905273,57.959999084472656,23.329999923706055,58.189998626708984,24.059999465942383,57.70000076293945,23.25,58.02000045776367,23.920000076293945,8311200,16129300
2020-06-22,56.481441497802734,22.77166175842285,57.31999969482422,23.489999771118164,57.900001525878906,23.6200008392334,57.220001220703125,22.899999618530273,57.709999084472656,23.399999618530273,4221700,13980800
2020-06-23,56.24495315551758,23.40178108215332,57.08000183105469,24.139999389648438,57.72999954223633,24.350000381469727,56.869998931884766,23.6299991607666,57.54999923706055,23.8799991607666,1383200,8311300
2020-06-24,55.693145751953125,22.70380210876465,56.52000045776367,23.420000076293945,57.02000045776367,24.1200008392334,55.91999816894531,23.239999771118164,57.02000045776367,23.950000762939453,1403900,6738200
2020-06-25,56.0872917175293,22.887990951538086,56.91999816894531,23.610000610351562,56.97999954223633,24.18000030517578,55.869998931884766,23.170000076293945,56.25,23.200000762939453,1835500,6723800
2020-06-26,54.98367691040039,22.665021896362305,55.79999923706055,23.3799991607666,57.06999969482422,23.549999237060547,55.790000915527344,22.8799991607666,56.849998474121094,23.440000534057617,2462100,5593800
2020-06-29,55.92963409423828,23.10126304626465,56.7599983215332,23.829999923706055,57.029998779296875,24.139999389648438,56.0,23.239999771118164,56.0,23.389999389648438,3009400,9467500
2020-06-30,55.79167938232422,22.82982635498047,56.619998931884766,23.549999237060547,57.15999984741211,23.860000610351562,56.40999984741211,23.139999389648438,56.939998626708984,23.799999237060547,2279500,6190200
2020-07-02,55.57490158081055,23.324230194091797,56.400001525878906,24.059999465942383,57.619998931884766,24.700000762939453,56.400001525878906,23.950000762939453,56.63999938964844,24.170000076293945,2613300,6739400
2020-07-03,55.73256301879883,23.411476135253906,56.560001373291016,24.149999618530273,57.06999969482422,24.200000762939453,56.290000915527344,23.709999084472656,56.29999923706055,24.0,470100,884400
2020-07-06,55.29899597167969,22.713497161865234,56.119998931884766,23.43000030517578,56.95000076293945,24.440000534057617,55.9900016784668,23.25,56.880001068115234,24.25,2352100,10679400
2020-07-07,54.80630874633789,22.219091415405273,55.619998931884766,22.920000076293945,56.34000015258789,23.420000076293945,55.58000183105469,22.899999618530273,55.849998474121094,23.309999465942383,1625600,3029000
2020-07-08,54.44172286987305,21.908878326416016,55.25,22.600000381469727,55.66999816894531,23.489999771118164,54.880001068115234,22.56999969482422,55.560001373291016,23.020000457763672,1613100,3699700
2020-07-09,54.037723541259766,21.346614837646484,54.84000015258789,22.020000457763672,55.27000045776367,23.040000915527344,54.33000183105469,22.0,55.27000045776367,22.549999237060547,1537800,3683500
2020-07-10,54.34318923950195,22.20939826965332,55.150001525878906,22.90999984741211,55.43000030517578,22.959999084472656,54.84000015258789,22.010000228881836,54.84000015258789,22.049999237060547,1468200,5148400
2020-07-13,55.05265426635742,22.345115661621094,55.869998931884766,23.049999237060547,56.13999938964844,23.43000030517578,55.09000015258789,22.639999389648438,55.2400016784668,22.989999771118164,1929700,7331500
2020-07-14,55.15119171142578,23.198205947875977,55.970001220703125,23.93000030517578,56.59000015258789,24.149999618530273,55.849998474121094,22.899999618530273,55.849998474121094,23.149999618530273,2237500,4679200
2020-07-15,55.525630950927734,23.576276779174805,56.349998474121094,24.31999969482422,56.88999938964844,24.75,56.06999969482422,24.18000030517578,56.11000061035156,24.34000015258789,2331600,4452300
2020-07-16,56.382904052734375,23.14973258972168,57.220001220703125,23.8799991607666,57.29999923706055,24.3799991607666,56.349998474121094,23.729999542236328,56.349998474121094,24.079999923706055,1631800,3831400
2020-07-17,56.737640380859375,22.82982635498047,57.58000183105469,23.549999237060547,57.70000076293945,24.239999771118164,56.95000076293945,23.3700008392334,57.189998626708984,23.8799991607666,1957600,4966500
2020-07-20,55.870513916015625,22.403282165527344,56.70000076293945,23.110000610351562,57.540000915527344,23.889999389648438,56.56999969482422,23.020000457763672,57.380001068115234,23.479999542236328,875000,5352800
2020-07-21,55.604461669921875,24.74927520751953,56.43000030517578,25.530000686645508,56.97999954223633,25.639999389648438,56.31999969482422,23.56999969482422,56.77000045776367,23.600000381469727,920400,5485000
2020-07-22,55.07236099243164,24.400285720825195,55.88999938964844,25.170000076293945,56.29999923706055,25.350000381469727,55.560001373291016,24.549999237060547,56.25,25.149999618530273,1256800,3423000
2020-07-23,54.993534088134766,23.53750228881836,55.810001373291016,24.280000686645508,56.25,25.229999542236328,55.7599983215332,24.1299991607666,55.88999938964844,25.020000457763672,1056800,3083100
2020-07-24,55.06250762939453,23.644136428833008,55.880001068115234,24.389999389648438,56.11000061035156,24.770000457763672,55.650001525878906,24.079999923706055,55.68000030517578,24.299999237060547,1153800,3144600
2020-07-27,55.230018615722656,24.322731018066406,56.04999923706055,25.09000015258789,56.04999923706055,25.139999389648438,55.380001068115234,23.93000030517578,55.88999938964844,24.420000076293945,660900,2292200
2020-07-28,55.436946868896484,23.518112182617188,56.2599983215332,24.260000228881836,56.459999084472656,25.09000015258789,55.959999084472656,24.219999313354492,56.119998931884766,24.950000762939453,1082700,3563800
2020-07-29,55.37782669067383,24.04159927368164,56.20000076293945,24.799999237060547,56.349998474121094,24.84000015258789,55.560001373291016,24.139999389648438,56.29999923706055,24.350000381469727,1077000,2097700
2020-07-30,55.74241256713867,23.343616485595703,56.56999969482422,24.079999923706055,56.56999969482422,24.3799991607666,55.68000030517578,23.68000030517578,55.93000030517578,24.309999465942383,1011400,3444800
2020-07-31,55.33841323852539,22.907377243041992,56.15999984741211,23.6299991607666,56.560001373291016,24.200000762939453,55.689998626708984,23.489999771118164,56.33000183105469,23.850000381469727,1197600,2432300
2020-08-04,56.04787826538086,23.6247501373291,56.880001068115234,24.3700008392334,57.459999084472656,24.639999389648438,56.279998779296875,23.709999084472656,56.279998779296875,23.709999084472656,1381600,2961300
2020-08-05,55.55519485473633,24.26456642150879,56.380001068115234,25.030000686645508,57.08000183105469,25.649999618530273,56.25,24.600000381469727,57.0099983215332,25.0,1055100,3727900
2020-08-06,56.23509979248047,24.97224235534668,57.06999969482422,25.760000228881836,57.20000076293945,26.020000457763672,56.20000076293945,24.829999923706055,56.2400016784668,24.989999771118164,1314900,3828400
2020-08-07,55.90007400512695,25.912578582763672,56.72999954223633,26.729999542236328,57.25,26.729999542236328,56.630001068115234,25.450000762939453,56.7400016784668,25.559999465942383,1051400,5429200
2020-08-10,56.018314361572266,26.28095817565918,56.849998474121094,27.110000610351562,56.90999984741211,27.25,56.2599983215332,26.219999313354492,56.689998626708984,26.940000534057617,1237000,5528000
2020-08-11,56.392757415771484,26.455453872680664,57.22999954223633,27.290000915527344,57.4900016784668,28.200000762939453,56.790000915527344,27.290000915527344,56.790000915527344,27.579999923706055,1245300,7234600
2020-08-12,56.43217468261719,26.203405380249023,57.27000045776367,27.030000686645508,57.709999084472656,27.959999084472656,57.11000061035156,26.770000457763672,57.279998779296875,27.860000610351562,2869900,5207800
2020-08-13,55.890220642089844,26.009521484375,56.720001220703125,26.829999923706055,57.119998931884766,27.1299991607666,56.650001525878906,26.510000228881836,57.04999923706055,26.850000381469727,1505500,2599800
2020-08-14,55.92963409423828,26.203405380249023,56.7599983215332,27.030000686645508,57.060001373291016,27.040000915527344,56.43000030517578,26.469999313354492,56.650001525878906,26.530000686645508,2090300,1679000
2020-08-17,55.614315032958984,25.951356887817383,56.439998626708984,26.770000457763672,56.650001525878906,27.09000015258789,56.27000045776367,26.459999084472656,56.650001525878906,26.959999084472656,2545600,3723900
2020-08-18,56.07743835449219,25.650835037231445,56.90999984741211,26.459999084472656,56.90999984741211,26.969999313354492,56.349998474121094,26.31999969482422,56.439998626708984,26.639999389648438,1403100,3556600
2020-08-19,56.22524642944336,25.4957275390625,57.060001373291016,26.299999237060547,57.36000061035156,26.59000015258789,56.7400016784668,26.06999969482422,56.7599983215332,26.389999389648438,3370800,6327600
2020-08-20,56.40261459350586,25.28245735168457,57.2400016784668,26.079999923706055,57.31999969482422,26.40999984741211,56.84000015258789,25.799999237060547,56.939998626708984,26.0,2190700,4135300
2020-08-21,56.71792984008789,24.76866340637207,57.560001373291016,25.549999237060547,57.560001373291016,26.209999084472656,56.83000183105469,25.3799991607666,57.2400016784668,25.969999313354492,2053300,4295000
2020-08-24,56.85588455200195,25.854413986206055,57.70000076293945,26.670000076293945,57.880001068115234,26.770000457763672,57.400001525878906,25.65999984741211,57.54999923706055,25.700000762939453,1618800,4587200
2020-08-25,56.9051513671875,25.970745086669922,57.75,26.790000915527344,57.75,27.09000015258789,57.31999969482422,26.530000686645508,57.689998626708984,26.959999084472656,1704700,4708100
2020-08-26,56.68836975097656,25.41817283630371,57.529998779296875,26.219999313354492,57.63999938964844,26.829999923706055,57.290000915527344,25.969999313354492,57.630001068115234,26.829999923706055,1828000,4538600
2020-08-27,56.87559127807617,25.46664810180664,57.720001220703125,26.270000457763672,58.209999084472656,26.389999389648438,57.41999816894531,25.780000686645508,57.70000076293945,26.260000228881836,1480600,2031400
2020-08-28,56.215389251708984,25.57328224182129,57.04999923706055,26.3799991607666,57.779998779296875,26.610000610351562,56.91999816894531,26.1200008392334,57.75,26.389999389648438,1815000,3207100
2020-08-31,55.23987579345703,24.93346405029297,56.060001373291016,25.719999313354492,57.029998779296875,26.450000762939453,56.04999923706055,25.6200008392334,57.0099983215332,26.440000534057617,1684300,4877100
2020-09-01,54.924556732177734,25.30184555053711,55.7400016784668,26.100000381469727,56.119998931884766,26.280000686645508,55.540000915527344,25.299999237060547,56.060001373291016,25.530000686645508,2150400,4017100
2020-09-02,56.215389251708984,25.127349853515625,57.04999923706055,25.920000076293945,57.5099983215332,26.34000015258789,55.93000030517578,25.809999465942383,55.959999084472656,25.959999084472656,2614600,5705500
2020-09-03,55.54533767700195,24.962549209594727,56.369998931884766,25.75,57.33000183105469,26.75,56.25,25.719999313354492,57.099998474121094,25.799999237060547,2498200,4032200
2020-09-04,55.023094177246094,24.923768997192383,55.84000015258789,25.709999084472656,56.97999954223633,25.950000762939453,55.70000076293945,25.100000381469727,56.4900016784668,25.889999389648438,1896700,10719200
2020-09-08,55.624168395996094,22.907377243041992,56.45000076293945,23.6299991607666,56.83000183105469,25.559999465942383,55.7400016784668,23.559999465942383,55.97999954223633,25.170000076293945,8050100,12108200
2020-09-09,56.15626907348633,23.508419036865234,56.9900016784668,24.25,57.16999816894531,24.350000381469727,56.13999938964844,23.670000076293945,57.0,23.959999084472656,7422100,9988800
2020-09-10,55.693145751953125,23.110958099365234,56.52000045776367,23.84000015258789,57.0099983215332,24.489999771118164,56.31999969482422,23.6200008392334,57.0,24.25,4548500,9475300
2020-09-11,56.106998443603516,22.907377243041992,56.939998626708984,23.6299991607666,57.20000076293945,24.260000228881836,56.38999938964844,23.510000228881836,56.560001373291016,23.84000015258789,3572300,6592400
2020-09-14,55.75,23.052793502807617,55.75,23.780000686645508,56.470001220703125,23.84000015258789,55.75,23.170000076293945,56.36000061035156,23.719999313354492,4770900,7017800
2020-09-15,56.41999816894531,22.83951759338379,56.41999816894531,23.559999465942383,56.75,24.450000762939453,55.90999984741211,23.479999542236328,56.0,24.010000228881836,4446800,10049000
2020-09-16,55.75,23.634441375732422,55.75,24.3799991607666,56.97999954223633,24.799999237060547,55.75,23.479999542236328,56.65999984741211,23.790000915527344,4628200,8998100
2020-09-17,56.060001373291016,23.254594802856445,56.060001373291016,23.56999969482422,56.20000076293945,23.850000381469727,55.52000045776367,23.270000457763672,55.650001525878906,23.700000762939453,3222600,8385300
2020-09-18,55.5,22.850082397460938,55.5,23.15999984741211,56.290000915527344,23.6299991607666,55.380001068115234,23.1200008392334,56.279998779296875,23.579999923706055,11475000,15565700
2020-09-21,54.869998931884766,21.794401168823242,54.869998931884766,22.09000015258789,55.189998626708984,22.729999542236328,54.41999816894531,21.729999542236328,55.16999816894531,22.649999618530273,6726100,20170100
2020-09-22,55.77000045776367,22.297576904296875,55.77000045776367,22.600000381469727,55.97999954223633,22.8700008392334,54.97999954223633,22.18000030517578,55.150001525878906,22.18000030517578,2644600,13246200
2020-09-23,54.939998626708984,21.646408081054688,54.939998626708984,21.940000534057617,56.0,23.059999465942383,54.939998626708984,21.90999984741211,55.779998779296875,22.739999771118164,1355000,11432500
2020-09-24,55.04999923706055,21.725337982177734,55.04999923706055,22.020000457763672,55.08000183105469,22.399999618530273,54.63999938964844,21.440000534057617,54.790000915527344,21.530000686645508,1224300,3436700
2020-09-25,55.45000076293945,21.34055519104004,55.45000076293945,21.6299991607666,55.4900016784668,22.030000686645508,54.689998626708984,21.469999313354492,55.0,21.790000915527344,1979300,5560900
2020-09-28,56.06999969482422,22.08051872253418,56.06999969482422,22.3799991607666,56.16999816894531,22.530000686645508,55.66999816894531,22.049999237060547,55.66999816894531,22.059999465942383,4461400,5578200
2020-09-29,55.77000045776367,21.212295532226562,55.77000045776367,21.5,56.060001373291016,22.25,55.4900016784668,21.25,55.90999984741211,22.239999771118164,1333900,3426600
2020-09-30,55.220001220703125,21.0544376373291,55.220001220703125,21.34000015258789,55.869998931884766,21.850000381469727,55.13999938964844,21.290000915527344,55.7400016784668,21.6299991607666,2087000,5718000
2020-10-01,55.189998626708984,20.334205627441406,55.189998626708984,20.610000610351562,55.400001525878906,21.450000762939453,54.939998626708984,20.489999771118164,55.27000045776367,21.1200008392334,1731600,10092400
2020-10-02,55.45000076293945,20.52166175842285,55.45000076293945,20.799999237060547,55.459999084472656,21.170000076293945,54.72999954223633,19.770000457763672,54.72999954223633,19.8799991607666,1504000,6241000
2020-10-05,55.4900016784668,21.11363410949707,55.4900016784668,21.399999618530273,55.70000076293945,21.43000030517578,55.06999969482422,20.799999237060547,55.540000915527344,21.18000030517578,2542600,7287900
2020-10-06,55.25,21.350421905517578,55.25,21.639999389648438,55.58000183105469,22.200000762939453,55.04999923706055,21.219999313354492,55.5,21.799999237060547,2612500,7250500
2020-10-07,55.5,21.962125778198242,55.5,22.260000228881836,55.61000061035156,22.399999618530273,55.130001068115234,21.530000686645508,55.349998474121094,21.739999771118164,1167800,5661100
2020-10-08,55.79999923706055,23.41245460510254,55.79999923706055,23.729999542236328,55.939998626708984,23.989999771118164,55.380001068115234,22.389999389648438,55.380001068115234,22.5,2401700,5418600
2020-10-09,55.70000076293945,23.136201858520508,55.70000076293945,23.450000762939453,56.0,23.809999465942383,55.52000045776367,22.940000534057617,55.77000045776367,23.760000228881836,1981800,5191300
2020-10-13,56.540000915527344,23.116470336914062,56.540000915527344,23.43000030517578,56.709999084472656,23.780000686645508,55.79999923706055,23.31999969482422,55.810001373291016,23.350000381469727,2337700,7614700
2020-10-14,56.150001525878906,23.333524703979492,56.150001525878906,23.649999618530273,56.58000183105469,24.520000457763672,55.560001373291016,23.5,56.540000915527344,23.510000228881836,3081900,6494900
2020-10-15,56.68000030517578,23.39272117614746,56.68000030517578,23.709999084472656,56.77000045776367,23.93000030517578,55.720001220703125,22.959999084472656,55.75,23.260000228881836,2926500,6419400
2020-10-16,56.209999084472656,22.919145584106445,56.209999084472656,23.229999542236328,56.84000015258789,23.84000015258789,56.20000076293945,23.139999389648438,56.689998626708984,23.65999984741211,1031700,2853100
2020-10-19,55.209999084472656,22.66262435913086,55.209999084472656,22.969999313354492,56.38999938964844,23.549999237060547,55.130001068115234,22.93000030517578,56.38999938964844,23.280000686645508,2344800,4440100
2020-10-20,55.2599983215332,22.573827743530273,55.2599983215332,22.8799991607666,55.52000045776367,23.329999923706055,54.79999923706055,22.5,55.459999084472656,23.110000610351562,2741600,6928100
2020-10-21,55.0,21.952259063720703,55.0,22.25,55.349998474121094,22.899999618530273,54.939998626708984,22.229999542236328,55.18000030517578,22.790000915527344,1980100,2107700
2020-10-22,56.16999816894531,22.238380432128906,56.16999816894531,22.540000915527344,56.20000076293945,22.690000534057617,55.18000030517578,22.06999969482422,55.25,22.270000457763672,2006100,3293100
2020-10-23,56.20000076293945,22.129850387573242,56.20000076293945,22.43000030517578,56.47999954223633,22.770000457763672,55.900001525878906,22.09000015258789,56.220001220703125,22.760000228881836,890000,6171800
2020-10-26,55.31999969482422,21.2221622467041,55.31999969482422,21.510000228881836,55.9900016784668,22.1299991607666,55.15999984741211,21.399999618530273,55.9900016784668,22.09000015258789,1867800,3725300
2020-10-27,55.2400016784668,21.28135871887207,55.2400016784668,21.56999969482422,55.41999816894531,21.829999923706055,54.86000061035156,21.309999465942383,55.25,21.43000030517578,1463800,2632100
2020-10-28,53.93000030517578,20.69925308227539,53.93000030517578,20.979999542236328,55.09000015258789,21.489999771118164,53.880001068115234,20.790000915527344,54.95000076293945,20.899999618530273,1861300,2693800
2020-10-29,54.06999969482422,20.580860137939453,54.06999969482422,20.860000610351562,54.34000015258789,21.0,53.689998626708984,20.309999465942383,54.04999923706055,20.700000762939453,1131200,3667700
2020-10-30,53.540000915527344,20.916311264038086,53.540000915527344,21.200000762939453,53.900001525878906,21.25,53.189998626708984,20.540000915527344,53.88999938964844,20.899999618530273,1453700,3213300
2020-11-02,53.529998779296875,21.143232345581055,53.529998779296875,21.43000030517578,53.95000076293945,21.760000228881836,53.279998779296875,21.09000015258789,53.880001068115234,21.309999465942383,1153200,5329500
2020-11-03,53.709999084472656,21.656274795532227,53.709999084472656,21.950000762939453,54.2599983215332,22.260000228881836,53.54999923706055,21.670000076293945,53.63999938964844,21.760000228881836,925700,3379900
2020-11-04,54.38999938964844,21.91279411315918,54.38999938964844,22.209999084472656,54.83000183105469,22.360000610351562,53.720001220703125,21.479999542236328,54.25,22.010000228881836,2781100,5961600
2020-11-05,53.22999954223633,21.606943130493164,53.22999954223633,21.899999618530273,54.880001068115234,22.579999923706055,53.15999984741211,21.889999389648438,54.810001373291016,22.31999969482422,2917500,5637400
2020-11-06,52.93000030517578,21.074169158935547,52.93000030517578,21.360000610351562,53.61000061035156,22.1299991607666,52.52000045776367,21.31999969482422,53.439998626708984,21.899999618530273,3182300,2830300
2020-11-09,54.81999969482422,25.839536666870117,54.81999969482422,26.190000534057617,55.22999954223633,26.280000686645508,54.04999923706055,23.0,54.099998474121094,23.75,2943300,16261000
2020-11-10,55.7400016784668,26.78668975830078,55.7400016784668,27.149999618530273,56.0,27.190000534057617,55.0,25.799999237060547,55.04999923706055,26.170000076293945,2163300,8755300
2020-11-11,56.38999938964844,27.566118240356445,56.38999938964844,27.940000534057617,56.4900016784668,28.329999923706055,55.95000076293945,27.290000915527344,56.20000076293945,27.450000762939453,1946400,7958700
2020-11-12,56.29999923706055,25.76060676574707,56.29999923706055,26.110000610351562,56.599998474121094,27.600000381469727,56.0099983215332,25.8799991607666,56.04999923706055,27.5,1577100,8905300
2020-11-13,55.880001068115234,25.997394561767578,55.880001068115234,26.350000381469727,56.54999923706055,26.600000381469727,55.83000183105469,25.809999465942383,56.40999984741211,26.0,1447400,6653900
2020-11-16,56.380001068115234,27.102407455444336,56.380001068115234,27.469999313354492,56.52000045776367,27.799999237060547,55.97999954223633,26.75,56.5099983215332,27.799999237060547,5044500,10052100
2020-11-17,56.77000045776367,27.497055053710938,56.77000045776367,27.8700008392334,56.93000030517578,28.040000915527344,56.189998626708984,26.780000686645508,56.220001220703125,27.020000457763672,3435600,6140900
2020-11-18,56.650001525878906,28.029829025268555,56.650001525878906,28.40999984741211,57.15999984741211,28.829999923706055,56.25,27.989999771118164,56.869998931884766,28.06999969482422,1711000,4101200
2020-11-19,56.75,27.556251525878906,56.75,27.93000030517578,56.86000061035156,28.290000915527344,56.400001525878906,27.31999969482422,56.720001220703125,28.079999923706055,1694000,6633700
2020-11-20,56.619998931884766,28.039695739746094,56.619998931884766,28.420000076293945,56.86000061035156,28.5,56.36000061035156,27.6299991607666,56.79999923706055,27.829999923706055,1893300,5346100
2020-11-23,56.459999084472656,29.3913631439209,56.459999084472656,29.790000915527344,56.849998474121094,29.8799991607666,56.310001373291016,28.670000076293945,56.650001525878906,28.700000762939453,3241500,10396800
2020-11-24,56.93000030517578,30.69369888305664,56.93000030517578,31.110000610351562,57.04999923706055,31.93000030517578,56.5099983215332,30.459999084472656,56.790000915527344,30.469999313354492,2255600,6040600
2020-11-25,56.779998779296875,30.3483829498291,56.779998779296875,30.760000228881836,57.09000015258789,31.389999389648438,56.52000045776367,30.6200008392334,57.09000015258789,31.0,2302200,9277200
2020-11-26,56.86000061035156,30.58517074584961,56.86000061035156,31.0,57.0099983215332,31.139999389648438,56.66999816894531,30.399999618530273,56.75,30.459999084472656,1277900,3032200
2020-11-27,57.029998779296875,30.950220108032227,57.029998779296875,31.3700008392334,57.380001068115234,31.549999237060547,56.779998779296875,30.59000015258789,57.099998474121094,30.59000015258789,1606200,1989400
2020-11-30,56.29999923706055,29.233501434326172,56.29999923706055,29.6299991607666,57.040000915527344,30.90999984741211,56.2599983215332,29.6299991607666,57.02000045776367,30.8799991607666,3694100,8314800
2020-12-01,56.09000015258789,29.539356231689453,56.09000015258789,29.940000534057617,56.70000076293945,30.670000076293945,56.0099983215332,29.600000381469727,56.65999984741211,30.40999984741211,2734000,5801400
2020-12-02,56.27000045776367,29.884672164916992,56.27000045776367,30.290000915527344,56.4900016784668,31.100000381469727,56.040000915527344,29.850000381469727,56.09000015258789,29.950000762939453,2104800,5011400
2020-12-03,56.7400016784668,30.299049377441406,56.7400016784668,30.709999084472656,56.970001220703125,31.049999237060547,56.20000076293945,30.040000915527344,56.31999969482422,30.420000076293945,2868600,14899700
2020-12-04,57.290000915527344,31.719783782958984,57.290000915527344,32.150001525878906,57.33000183105469,32.29999923706055,56.689998626708984,31.170000076293945,56.75,31.170000076293945,3837800,17724300
2020-12-07,57.540000915527344,31.33500099182129,57.540000915527344,31.760000228881836,57.66999816894531,32.08000183105469,57.209999084472656,31.239999771118164,57.45000076293945,31.829999923706055,5898500,20273700
2020-12-08,57.849998474121094,31.40999984741211,57.849998474121094,31.40999984741211,57.91999816894531,31.520000457763672,57.31999969482422,30.860000610351562,57.439998626708984,31.0,9489300,8379500
2020-12-09,58.38999938964844,31.149999618530273,58.38999938964844,31.149999618530273,58.38999938964844,31.84000015258789,57.75,30.739999771118164,57.900001525878906,31.510000228881836,7891300,7996700
2020-12-10,58.459999084472656,31.950000762939453,58.459999084472656,31.950000762939453,58.54999923706055,32.4900016784668,57.68000030517578,31.020000457763672,58.0,31.09000015258789,7692400,17930200
